"COMMON.NAME","freq"
"Green Sandpiper",0.0276243093922652
"Pied Kingfisher",0.027571185720357
"Western Yellow Wagtail",0.0270930726731832
"Red-naped Ibis",0.0265087122821929
"Painted Stork",0.0261899702507437
"Yellow-footed Green-Pigeon",0.0261899702507437
"Rosy Starling",0.0259243518912027
"Oriental Darter",0.0258712282192945
"Bronze-winged Jacana",0.0249681257968551
"Siberian Stonechat",0.0247556311092223
"Whiskered Tern",0.0245431364215895
"Large Gray Babbler",0.024171270718232
"Crested Serpent-Eagle",0.0230556736081598
"Gray-breasted Prinia",0.0230556736081598
"Loten's Sunbird",0.0229494262643434
"Little Ringed Plover",0.0227369315767106
"Jungle Owlet",0.0222588185295368
"Tickell's Blue Flycatcher",0.022046323841904
"Wire-tailed Swallow",0.0218338291542711
"Oriental Honey-buzzard",0.0214088397790055
"Small Minivet",0.0213557161070973
"Clamorous Reed Warbler",0.0213025924351891
"Spot-breasted Fantail",0.0212494687632809
"Glossy Ibis",0.0205588610284743
"Lesser Whitethroat",0.0205588610284743
"Northern Shoveler",0.0205588610284743
"Dusky Crag-Martin",0.0205057373565661
"Black Redstart",0.0195495112622184
"Black-crowned Night-Heron",0.0193901402464938
"Garganey",0.0190713982150446
"River Tern",0.0189651508712282
"Eurasian Marsh-Harrier",0.0185932851678708
"Yellow-throated Sparrow",0.0184339141521462
"Vernal Hanging-Parrot",0.0183276668083298
"Northern Pintail",0.018115172120697
"Bronzed Drongo",0.0179558011049724
"Ruddy Shelduck",0.0177964300892478
"Baya Weaver",0.0176370590735232
"Booted Warbler",0.0174776880577986
"Bay-backed Shrike",0.0173714407139821
"Ashy-crowned Sparrow-Lark",0.0171589460263493
"Streaked Laughingthrush",0.0171589460263493
"Common Greenshank",0.0163620909477263
"Green-winged Teal",0.0162027199320017
"Stork-billed Kingfisher",0.0162027199320017
"Brown Rock Chat",0.0158308542286443
"Ashy Woodswallow",0.0157777305567361
"Blue-throated Barbet",0.0156714832129197
"Gray-hooded Warbler",0.0154589885252869
"Citrine Wagtail",0.0150339991500212
"Taiga Flycatcher",0.014980875478113
"Common Woodshrike",0.0148746281342966
"Green Warbler",0.0148215044623884
"White-throated Fantail",0.014715257118572
"Gray-headed Canary-Flycatcher",0.0143433914152146
"Common Chiffchaff",0.0142371440713982
"Hume's Warbler",0.0142371440713982
"Orange-headed Thrush",0.0142371440713982
"Pheasant-tailed Jacana",0.01418402039949
"Gadwall",0.0140246493837654
"Woolly-necked Stork",0.0140246493837654
"Golden-fronted Leafbird",0.0138652783680408
"Gray Bushchat",0.0138121546961326
"Red-breasted Flycatcher",0.013652783680408
"Zitting Cisticola",0.013121546961326
"Yellow-billed Blue-Magpie",0.0129621759456014
"Asian Brown Flycatcher",0.012855928601785
"Booted Eagle",0.012855928601785
"Yellow-wattled Lapwing",0.012855928601785
"Common Snipe",0.0128028049298768
"White-rumped Munia",0.0127496812579686
"Bank Myna",0.0126965575860603
"Black Bulbul",0.0126434339141521
"Yellow-eyed Babbler",0.0118465788355291
"white egret sp.",0.0117403314917127
"Bluethroat",0.0114215894602635
"Chestnut-headed Bee-eater",0.0113684657883553
"Verditer Flycatcher",0.0113684657883553
"Common Babbler",0.0112622184445389
"Jerdon's Bushlark",0.0112622184445389
"Orange Minivet",0.0112622184445389
"Great Barbet",0.0108903527411815
"Black-naped Monarch",0.0108372290692733
"sunbird sp.",0.0108372290692733
"Green-backed Tit",0.0107309817254569
"Oriental Turtle-Dove",0.0107309817254569
"Eurasian Kestrel",0.0106778580535487
"Little Stint",0.0106778580535487
"Gray Treepie",0.0103591160220994
"Bar-tailed Treecreeper",0.010252868678283
"Large Cuckooshrike",0.010252868678283
"Common Redshank",0.0101466213344666
"White-bellied Drongo",0.0100934976625584
"White-browed Fantail",0.00988100297492563
"Gray Junglefowl",0.00961538461538462
"Puff-throated Babbler",0.00956226094347641
"Marsh Sandpiper",0.00950913727156821
"Cotton Pygmy-Goose",0.00945601359966001
"Egyptian Vulture",0.00945601359966001
"Rufous-tailed Lark",0.00940288992775181
"Black-headed Cuckooshrike",0.0093497662558436
"Red Collared-Dove",0.00908414789630259
"Asian Barred Owlet",0.00881852953676158
"Eurasian Wigeon",0.00881852953676158
"Lemon-rumped Warbler",0.00881852953676158
"Plumbeous Redstart",0.00881852953676158
"Red Junglefowl",0.00876540586485338
"White-capped Redstart",0.00876540586485338
"Red Avadavat",0.00865915852103697
"Common Pochard",0.00860603484912877
"Hair-crested Drongo",0.00834041648958776
"White-eared Bulbul",0.00834041648958776
"Eurasian Spoonbill",0.00828729281767956
"Bar-headed Goose",0.00823416914577136
"Spot-billed Pelican",0.00823416914577136
"Jerdon's Leafbird",0.00812792180195495
"Indian Scops-Owl",0.00807479813004675
"Russet Sparrow",0.00807479813004675
"Greater Flameback",0.00791542711432214
"Mallard",0.00780917977050574
"Yellow-browed Bulbul",0.00775605609859754
"Black-throated Tit",0.00759668508287293
"Kalij Pheasant",0.00759668508287293
"Brown-headed Gull",0.00738419039524012
"Himalayan Griffon",0.00738419039524012
"Crimson-backed Sunbird",0.00727794305142371
"Osprey",0.00727794305142371
"Crimson Sunbird",0.00717169570760731
"Nilgiri Flowerpecker",0.00706544836379091
"Temminck's Stint",0.00706544836379091
"Asian Emerald Dove",0.0070123246918827
"crow sp.",0.0070123246918827
"Southern Hill Myna",0.0070123246918827
"Blue-faced Malkoha",0.0069592010199745
"Sykes's Warbler",0.0069592010199745
"Brown-fronted Woodpecker",0.00679983000424989
"Gray-headed Woodpecker",0.00679983000424989
"Brown-capped Woodpecker",0.00674670633234169
"Common/Jungle Myna",0.00674670633234169
"Knob-billed Duck",0.00669358266043349
"Jungle Prinia",0.00664045898852529
"Pied Cuckoo",0.00658733531661708
"Steppe Eagle",0.00658733531661708
"Malabar Gray Hornbill",0.00648108797280068
"Pacific Golden-Plover",0.00648108797280068
"Striated Heron",0.00648108797280068
"Red Spurfowl",0.00642796430089248
"Black-chinned Babbler",0.00632171695707607
"Eurasian Jackdaw",0.00632171695707607
"Yellow Bittern",0.00626859328516787
"Himalayan Bluetail",0.00621546961325967
"Rock Bunting",0.00621546961325967
"Rufous Sibia",0.00621546961325967
"Thick-billed Flowerpecker",0.00621546961325967
"Malabar Starling",0.00616234594135147
"Rufous Woodpecker",0.00616234594135147
"Common Rosefinch",0.00605609859753506
"cormorant sp.",0.00605609859753506
"Fulvous-breasted Woodpecker",0.00605609859753506
"Tawny-bellied Babbler",0.00600297492562686
"Tree Pipit",0.00600297492562686
"Black-tailed Godwit",0.00594985125371866
"Changeable Hawk-Eagle",0.00594985125371866
"Paddyfield Warbler",0.00594985125371866
"Eurasian Sparrowhawk",0.00589672758181045
"Red-crested Pochard",0.00589672758181045
"Rusty-cheeked Scimitar-Babbler",0.00589672758181045
"Graylag Goose",0.00584360390990225
"Indian Pitta",0.00573735656608585
"Black-headed Gull",0.00568423289417765
"Streak-throated Swallow",0.00563110922226944
"Yellow-bellied Fairy-Fantail",0.00563110922226944
"Tufted Duck",0.00557798555036124
"Black-naped Oriole",0.00552486187845304
"River Lapwing",0.00552486187845304
"Indian Scimitar-Babbler",0.00547173820654484
"Slaty-headed Parakeet",0.00541861453463663
"Gray-winged Blackbird",0.00536549086272843
"Greater Spotted Eagle",0.00536549086272843
"Kentish Plover",0.00536549086272843
"Lineated Barbet",0.00536549086272843
"Red-billed Blue-Magpie",0.00536549086272843
"Ruddy-breasted Crake",0.00531236719082023
"Coal Tit",0.00525924351891203
"Indian Blackbird",0.00525924351891203
"Square-tailed Bulbul",0.00520611984700383
"White-eyed Buzzard",0.00515299617509562
"Black-headed Jay",0.00509987250318742
"Gray-bellied Cuckoo",0.00494050148746281
"Lesser Yellownape",0.00488737781555461
"Olive-backed Pipit",0.00483425414364641
"Variegated Laughingthrush",0.00478113047173821
"Oriental Skylark",0.00472800679983
"Tricolored Munia",0.00472800679983
"Himalayan Woodpecker",0.0046748831279218
"Indian Nightjar",0.0046748831279218
"Ruff",0.0046748831279218
"Spotted Forktail",0.0045686357841054
"Barn Owl",0.0045155121121972
"Black-throated Thrush",0.0045155121121972
"European Goldfinch",0.0045155121121972
"Ferruginous Duck",0.0045155121121972
"swift sp.",0.0045155121121972
"Velvet-fronted Nuthatch",0.0045155121121972
"Sulphur-bellied Warbler",0.00446238844028899
"Eurasian Wren",0.00440926476838079
"Gray-backed Shrike",0.00440926476838079
"Malabar Whistling-Thrush",0.00440926476838079
"Peregrine Falcon",0.00440926476838079
"Short-toed Snake-Eagle",0.00440926476838079
"Eurasian Tree Sparrow",0.00435614109647259
"White-rumped Shama",0.00435614109647259
"drongo sp.",0.00430301742456439
"Indian Thick-knee",0.00430301742456439
"Black/Ashy Drongo",0.00424989375265618
"Blue Rock-Thrush",0.00424989375265618
"Brown Dipper",0.00424989375265618
"Asian Fairy-bluebird",0.00419677008074798
"Brown-cheeked Fulvetta",0.00419677008074798
"parakeet sp.",0.00419677008074798
"Scaly-bellied Woodpecker",0.00419677008074798
"Chestnut-bellied Nuthatch",0.00414364640883978
"Dusky Warbler",0.00414364640883978
"Brown Boobook",0.00403739906502337
"Malabar Barbet",0.00403739906502337
"Indian Bushlark",0.00398427539311517
"Phylloscopus sp.",0.00398427539311517
"Eurasian Magpie",0.00387802804929877
"Little/Indian Cormorant",0.00387802804929877
"Chestnut-bellied Sandgrouse",0.00382490437739057
"diurnal raptor sp.",0.00382490437739057
"Malabar Parakeet",0.00382490437739057
"old world warbler sp.",0.00382490437739057
"Small Pratincole",0.00382490437739057
"Crested Lark",0.00377178070548236
"Lesser Sand-Plover",0.00377178070548236
"Scarlet Minivet",0.00377178070548236
"Common Hill Myna",0.00366553336166596
"Red-breasted Parakeet",0.00366553336166596
"Whistler's Warbler",0.00366553336166596
"Greater Painted-Snipe",0.00361240968975776
"Indian Spotted Eagle",0.00361240968975776
"Baillon's Crake",0.00355928601784955
"Oriental Pied-Hornbill",0.00355928601784955
"pipit sp.",0.00355928601784955
"Green Imperial-Pigeon",0.00350616234594135
"Indian Swiftlet",0.00350616234594135
"Black Eagle",0.00345303867403315
"Green/Greenish Warbler",0.00345303867403315
"Indian Yellow Tit",0.00345303867403315
"swallow sp.",0.00345303867403315
"Bar-winged Flycatcher-shrike",0.00339991500212495
"Blue-capped Rock-Thrush",0.00339991500212495
"Yellow-crowned Woodpecker",0.00339991500212495
"Black-crested Bulbul",0.00334679133021674
"Blue-capped Redstart",0.00334679133021674
"Rufous-bellied Niltava",0.00324054398640034
"Bonelli's Eagle",0.00318742031449214
"Great Gray Shrike",0.00318742031449214
"Himalayan Buzzard",0.00318742031449214
"Jerdon's Nightjar",0.00318742031449214
"Little Spiderhunter",0.00318742031449214
"bird sp.",0.00313429664258394
"Brown-breasted Flycatcher",0.00313429664258394
"Flame-throated Bulbul",0.00308117297067573
"Gray-fronted Green-Pigeon",0.00308117297067573
"Pallas's Gull",0.00308117297067573
"Slaty-blue Flycatcher",0.00308117297067573
"Western Reef-Heron",0.00308117297067573
"White-winged Redstart",0.00308117297067573
"Gull-billed Tern",0.00302804929876753
"Red-billed Leiothrix",0.00302804929876753
"Alpine Swift",0.00297492562685933
"Common Crane",0.00297492562685933
"flowerpecker sp.",0.00297492562685933
"Plain Mountain-Finch",0.00297492562685933
"Blue-fronted Redstart",0.00292180195495113
"Pin-tailed Snipe",0.00292180195495113
"White-bellied Sea-Eagle",0.00292180195495113
"woodpecker sp.",0.00292180195495113
"Eurasian Wryneck",0.00286867828304292
"Gray-headed Lapwing",0.00286867828304292
"pigeon/dove sp.",0.00286867828304292
"Pink-browed Rosefinch",0.00286867828304292
"European Starling",0.00281555461113472
"Indian Vulture",0.00281555461113472
"Sarus Crane",0.00281555461113472
"Black Francolin",0.00276243093922652
"Himalayan Black-lored Tit",0.00276243093922652
"Long-tailed Minivet",0.00276243093922652
"Mottled Wood-Owl",0.00276243093922652
"Rufous-gorgeted Flycatcher",0.00276243093922652
"Spotted Redshank",0.00276243093922652
"Tawny Pipit",0.00276243093922652
"Wallcreeper",0.00276243093922652
"Bengal Bushlark",0.00270930726731832
"Chestnut-crowned Laughingthrush",0.00270930726731832
"Crested Treeswift",0.00270930726731832
"Desert Wheatear",0.00270930726731832
"Long-legged Buzzard",0.00265618359541011
"Tickell's Thrush",0.00265618359541011
"Montagu's Harrier",0.00260305992350191
"Whiskered Yuhina",0.00260305992350191
"Savanna Nightjar",0.00254993625159371
"White-throated Laughingthrush",0.00254993625159371
"Forest Wagtail",0.00249681257968551
"Large-billed Leaf Warbler",0.00249681257968551
"Malabar Pied-Hornbill",0.00249681257968551
"White-crested Laughingthrush",0.00249681257968551
"Yellow-browed Warbler",0.00249681257968551
"Fire-breasted Flowerpecker",0.00244368890777731
"White-tailed Lapwing",0.00244368890777731
"Nilgiri Flycatcher",0.0023905652358691
"Whimbrel",0.0023905652358691
"Barred Buttonquail",0.0023374415639609
"Eurasian Griffon",0.0023374415639609
"Gray-capped Woodpecker",0.0023374415639609
"Indian Blue Robin",0.0023374415639609
"Lesser Adjutant",0.0023374415639609
"Black-necked Stork",0.0022843178920527
"Blue-throated Flycatcher",0.0022843178920527
"Chukar",0.0022843178920527
"prinia sp.",0.0022843178920527
"Streaked Weaver",0.0022843178920527
"Yellow-breasted Greenfinch",0.0022843178920527
"Black Stork",0.0022311942201445
"Gray-throated Martin",0.0022311942201445
"Great Thick-knee",0.0022311942201445
"Scarlet-backed Flowerpecker",0.0022311942201445
"Indochinese Roller",0.00217807054823629
"Jungle Bush-Quail",0.00217807054823629
"Palani Laughingthrush",0.00217807054823629
"tern sp.",0.00217807054823629
"Blue-bearded Bee-eater",0.00212494687632809
"Eurasian Curlew",0.00212494687632809
"Northern Lapwing",0.00212494687632809
"Rufous Babbler",0.00212494687632809
"Streak-throated Woodpecker",0.00212494687632809
"eagle sp.",0.00207182320441989
"Little Forktail",0.00207182320441989
"Striated Grassbird",0.00207182320441989
"Striated Prinia",0.00207182320441989
"Tickell's Leaf Warbler",0.00207182320441989
"Black-headed Bunting",0.00201869953251169
"Gray-necked Bunting",0.00201869953251169
"Great/Intermediate Egret",0.00196557586060348
"Hill Swallow",0.00196557586060348
"Lesser Flamingo",0.00196557586060348
"Striated Laughingthrush",0.00196557586060348
"Brownish-flanked Bush Warbler",0.00191245218869528
"duck sp.",0.00191245218869528
"Great White Pelican",0.00191245218869528
"Isabelline Shrike",0.00191245218869528
"Lesser Black-backed Gull",0.00191245218869528
"Rosy Pipit",0.00191245218869528
"Small Niltava",0.00191245218869528
"Speckled Piculet",0.00191245218869528
"bee-eater sp.",0.00185932851678708
"Rufous-breasted Accentor",0.00185932851678708
"Vigors's Sunbird",0.00185932851678708
"Brown Fish-Owl",0.00180620484487888
"Caspian Tern",0.00180620484487888
"Greater Short-toed Lark",0.00180620484487888
"Accipiter sp.",0.00175308117297068
"Black Bittern",0.00175308117297068
"Crested Kingfisher",0.00175308117297068
"Great Crested Grebe",0.00175308117297068
"Malabar Trogon",0.00175308117297068
"White-capped Bunting",0.00175308117297068
"Acrocephalus sp.",0.00169995750106247
"Golden Bush-Robin",0.00169995750106247
"Mistle Thrush",0.00169995750106247
"Pied Avocet",0.00169995750106247
"Ultramarine Flycatcher",0.00169995750106247
"White-naped Woodpecker",0.00169995750106247
"Booted/Sykes's Warbler",0.00164683382915427
"Eurasian Jay",0.00164683382915427
"Green-billed Malkoha",0.00164683382915427
"Red-billed Chough",0.00164683382915427
"Thick-billed Warbler",0.00164683382915427
"White-tailed Nuthatch",0.00164683382915427
"Dark-fronted Babbler",0.00159371015724607
"Maroon Oriole",0.00159371015724607
"moorhen/coot/gallinule sp.",0.00159371015724607
"Pied Harrier",0.00159371015724607
"Red-headed Bunting",0.00159371015724607
"Red-necked Falcon",0.00159371015724607
"Red-vented/Red-whiskered Bulbul",0.00159371015724607
"wagtail sp.",0.00159371015724607
"Asian Glossy Starling",0.00154058648533787
"Blyth's Pipit",0.00154058648533787
"Chestnut-bellied Rock-Thrush",0.00154058648533787
"Common Merganser",0.00154058648533787
"Pallid Harrier",0.00154058648533787
"Rufous-naped Tit",0.00154058648533787
"Crested Goshawk",0.00148746281342966
"Fulvous Whistling-Duck",0.00148746281342966
"Greater Sand-Plover",0.00148746281342966
"Green-tailed Sunbird",0.00148746281342966
"lark sp.",0.00148746281342966
"Malabar Woodshrike",0.00148746281342966
"shrike sp.",0.00148746281342966
"Striated Babbler",0.00148746281342966
"Variable Wheatear",0.00148746281342966
"White-rumped Vulture",0.00148746281342966
"Heart-spotted Woodpecker",0.00143433914152146
"Hill Partridge",0.00143433914152146
"Imperial Eagle",0.00143433914152146
"Malabar Lark",0.00143433914152146
"Rusty-tailed Flycatcher",0.00143433914152146
"Brown Accentor",0.00138121546961326
"Common Shelduck",0.00138121546961326
"Dalmatian Pelican",0.00138121546961326
"Fire-fronted Serin",0.00138121546961326
"Scaly Thrush",0.00138121546961326
"Black-throated Accentor",0.00132809179770506
"Cinereous Vulture",0.00132809179770506
"Greater Flamingo",0.00132809179770506
"Long-billed Pipit",0.00132809179770506
"Sirkeer Malkoha",0.00132809179770506
"snipe sp.",0.00132809179770506
"Western Crowned Warbler",0.00132809179770506
"Black-and-orange Flycatcher",0.00127496812579686
"Greater Yellownape",0.00127496812579686
"Jungle Nightjar",0.00127496812579686
"Koklass Pheasant",0.00127496812579686
"Painted Spurfowl",0.00127496812579686
"Robin Accentor",0.00127496812579686
"Chestnut-headed Tesia",0.00122184445388865
"Cinnamon Bittern",0.00122184445388865
"Collared Owlet",0.00122184445388865
"Demoiselle Crane",0.00122184445388865
"Ibisbill",0.00122184445388865
"Iduna/Hippolais/Acrocephalus sp.",0.00122184445388865
"Indian Nuthatch",0.00122184445388865
"Lesser Coucal",0.00122184445388865
"Pine Bunting",0.00122184445388865
"Plume-toed Swiftlet",0.00122184445388865
"Red-headed Vulture",0.00122184445388865
"Richard's Pipit",0.00122184445388865
"Streak-breasted Scimitar-Babbler",0.00122184445388865
"Water Pipit",0.00122184445388865
"Bearded Vulture",0.00116872078198045
"Black-breasted Weaver",0.00116872078198045
"Common Green-Magpie",0.00116872078198045
"Great Myna",0.00116872078198045
"gull sp.",0.00116872078198045
"Olive-backed Sunbird",0.00116872078198045
"Pin-striped Tit-Babbler",0.00116872078198045
"pond-heron sp.",0.00116872078198045
"Rufous-fronted Prinia",0.00116872078198045
"Scaly-breasted Cupwing",0.00116872078198045
"Western/Eastern Yellow Wagtail",0.00116872078198045
"Banded Bay Cuckoo",0.00111559711007225
"Blue-winged Minla",0.00111559711007225
"Eastern Orphean Warbler",0.00111559711007225
"Horned Lark",0.00111559711007225
"Watercock",0.00111559711007225
"Blyth's Leaf Warbler",0.00106247343816405
"Curlew Sandpiper",0.00106247343816405
"Fork-tailed Drongo-Cuckoo",0.00106247343816405
"Golden Eagle",0.00106247343816405
"Himalayan Rubythroat",0.00106247343816405
"Indian Courser",0.00106247343816405
"Isabelline Wheatear",0.00106247343816405
"Large Niltava",0.00106247343816405
"myna/starling sp.",0.00106247343816405
"Nilgiri Wood-Pigeon",0.00106247343816405
"Sand Lark",0.00106247343816405
"Spotted Crake",0.00106247343816405
"Terek Sandpiper",0.00106247343816405
"Water Rail",0.00106247343816405
"Ashy-throated Warbler",0.00100934976625584
"Buff-barred Warbler",0.00100934976625584
"Chestnut-tailed/Malabar Starling",0.00100934976625584
"Collared Kingfisher",0.00100934976625584
"leafbird sp.",0.00100934976625584
"Mountain Hawk-Eagle",0.00100934976625584
"Rufous-chinned Laughingthrush",0.00100934976625584
"Streaked Spiderhunter",0.00100934976625584
"Tawny Eagle",0.00100934976625584
"Great Rosefinch",0.000956226094347641
"Long-tailed Parakeet",0.000956226094347641
"Red-headed Bullfinch",0.000956226094347641
"Slaty-breasted Rail",0.000956226094347641
"Taiga/Red-breasted Flycatcher",0.000956226094347641
"Andaman Coucal",0.000903102422439439
"Black-browed Reed Warbler",0.000903102422439439
"Crested Bunting",0.000903102422439439
"Indian Cuckoo",0.000903102422439439
"Orange-bellied Leafbird",0.000903102422439439
"Pallas's Fish-Eagle",0.000903102422439439
"Tringa sp.",0.000903102422439439
"White-bellied Treepie",0.000903102422439439
"Black-headed/Brown-headed Gull",0.000849978750531237
"Brown Wood-Owl",0.000849978750531237
"Common Buzzard",0.000849978750531237
"Eurasian Skylark",0.000849978750531237
"Gray-headed Bulbul",0.000849978750531237
"Great Hornbill",0.000849978750531237
"Orange-breasted Green-Pigeon",0.000849978750531237
"owl sp.",0.000849978750531237
"Painted Francolin",0.000849978750531237
"Plaintive Cuckoo",0.000849978750531237
"Rufous-capped Babbler",0.000849978750531237
"Rufous-necked Laughingthrush",0.000849978750531237
"Siberian Rubythroat",0.000849978750531237
"Sykes's Short-toed Lark",0.000849978750531237
"Ashy Bulbul",0.000796855078623034
"Black-throated Munia",0.000796855078623034
"Brown Crake",0.000796855078623034
"Collared Pratincole",0.000796855078623034
"Eyebrowed Thrush",0.000796855078623034
"Gray-headed Fish-Eagle",0.000796855078623034
"green-pigeon sp.",0.000796855078623034
"kingfisher sp.",0.000796855078623034
"Mountain Imperial-Pigeon",0.000796855078623034
"passerine sp.",0.000796855078623034
"Pied Imperial-Pigeon",0.000796855078623034
"Red-tailed Minla",0.000796855078623034
"swiftlet sp.",0.000796855078623034
"White-bellied Blue Flycatcher",0.000796855078623034
"White-browed Scimitar-Babbler",0.000796855078623034
"Yellow-bellied Prinia",0.000796855078623034
"Black-bellied Plover",0.000743731406714832
"Carrion Crow",0.000743731406714832
"falcon sp.",0.000743731406714832
"lapwing sp.",0.000743731406714832
"Little Tern",0.000743731406714832
"Sanderling",0.000743731406714832
"treecreeper sp.",0.000743731406714832
"Alpine Accentor",0.00069060773480663
"Brown-cheeked Rail",0.00069060773480663
"Chestnut-tailed Minla",0.00069060773480663
"Collared Scops-Owl",0.00069060773480663
"Eastern Yellow Wagtail",0.00069060773480663
"Fire-tailed Sunbird",0.00069060773480663
"Gray-throated Babbler",0.00069060773480663
"harrier sp.",0.00069060773480663
"heron sp.",0.00069060773480663
"Himalayan Shrike-Babbler",0.00069060773480663
"Mountain Scops-Owl",0.00069060773480663
"old world oriole sp.",0.00069060773480663
"Oriental Scops-Owl",0.00069060773480663
"Pallas's Grasshopper-Warbler",0.00069060773480663
"White-rumped Needletail",0.00069060773480663
"Alexandrine/Rose-ringed Parakeet",0.000637484062898428
"Andaman Drongo",0.000637484062898428
"Black-capped Kingfisher",0.000637484062898428
"Dusky Eagle-Owl",0.000637484062898428
"Eastern Marsh-Harrier",0.000637484062898428
"finch sp.",0.000637484062898428
"Gray-sided Bush Warbler",0.000637484062898428
"hawk sp.",0.000637484062898428
"Hen Harrier",0.000637484062898428
"House Swift",0.000637484062898428
"Lesser Crested Tern",0.000637484062898428
"Little Pied Flycatcher",0.000637484062898428
"Lonchura sp.",0.000637484062898428
"Namaqua Dove",0.000637484062898428
"Oriental Pratincole",0.000637484062898428
"Plain Flowerpecker",0.000637484062898428
"Rufous-bellied Woodpecker",0.000637484062898428
"Short-eared Owl",0.000637484062898428
"Streptopelia sp.",0.000637484062898428
"Tawny Lark",0.000637484062898428
"thrush sp.",0.000637484062898428
"White-nest Swiftlet",0.000637484062898428
"Black-and-yellow Grosbeak",0.000584360390990225
"Black-winged Cuckooshrike",0.000584360390990225
"Brown-backed Needletail",0.000584360390990225
"Chestnut Thrush",0.000584360390990225
"Common Quail",0.000584360390990225
"Common Raven",0.000584360390990225
"Graceful Prinia",0.000584360390990225
"Hill Pigeon",0.000584360390990225
"Himalayan Swiftlet",0.000584360390990225
"minivet sp.",0.000584360390990225
"Mountain Bulbul",0.000584360390990225
"small swift sp.",0.000584360390990225
"White-browed Tit-Warbler",0.000584360390990225
"White-headed Starling",0.000584360390990225
"Alpine Thrush",0.000531236719082023
"Blue-eared Barbet",0.000531236719082023
"Brambling",0.000531236719082023
"Dunlin",0.000531236719082023
"Emberiza sp.",0.000531236719082023
